what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1355836916375
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1355836916375
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1355836916375
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1355836916390
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1355836916390
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1355836916390
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1355836916390
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1355836916390
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1355836916390
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1355836916390
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1355836916390
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1355836916390
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1355836916390
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1355836916390
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1355836916390
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1355836916390
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1355836916390
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1355836916406
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1355836916406
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1355836916406
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1355836916406
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1355836916406
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1355836916406
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1355836916406
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1355836916406
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1355836916406
started,bundle,org.eclipse.mylyn.commons.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.core",1355836916406
started,bundle,org.eclipse.mylyn.commons.net,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.net",1355836916406
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.core",1355836916406
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.2.v20120916-1200,"org.eclipse.mylyn.commons.notifications.feed",1355836916406
started,bundle,org.eclipse.mylyn.commons.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.ui",1355836916406
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.workbench",1355836916406
started,bundle,org.eclipse.mylyn.context.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.core",1355836916406
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.context.tasks.ui",1355836916406
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.monitor.ui",1355836916421
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.tasks.ui",1355836916421
started,bundle,org.eclipse.mylyn.team.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.team.ui",1355836916421
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1355836916421
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1355836916421
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1355836916421
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1355836916421
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1355836916421
os,sysinfo,,,"win32",1355836916421
arch,sysinfo,,,"x86",1355836916421
ws,sysinfo,,,"win32",1355836916421
locale,sysinfo,,,"en_US",1355836916421
processors,sysinfo,,,"2",1355836916421
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355836916421
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1355836916421
java.specification.name,sysinfo,,,"Java Platform API Specification",1355836916421
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355836916421
java.specification.version,sysinfo,,,"1.6",1355836916421
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1355836916421
java.version,sysinfo,,,"1.6.0_35",1355836916421
java.vm.info,sysinfo,,,"mixed mode",1355836916421
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1355836916421
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355836916421
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355836916421
java.vm.specification.version,sysinfo,,,"1.0",1355836916421
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1355836916421
java.vm.version,sysinfo,,,"20.10-b01",1355836916421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836916859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836942125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836947218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836949468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836965656
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1355836982515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836992375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355836992406
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1355836992453
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1355836992484
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1355836992593
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1355836992593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837002156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837002187
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1355837004453
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1355837004468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837005875
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1355837005968
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1355837005984
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1355837006000
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355837006015
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355837006125
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1355837006140
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355837006140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1355837006234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355837008484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837014062
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1355837015781
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1355837015781
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1355837015890
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1355837016031
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1355837016281
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1355837016421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837016578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355837016593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837022187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837029875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837036593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837036593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355837036703
